recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
138170278,"{'steamid': '76561199107335891', 'num_games_owned': 27, 'num_reviews': 1, 'playtime_forever': 25356, 'playtime_last_two_weeks': 184, 'playtime_at_review': 25252, 'last_played': 1684548591}",english,fun asf,1683869889,1683869889,True,1,0,0.523809552192687988,0,True,False,False,True,
138152420,"{'steamid': '76561199002009090', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 43845, 'playtime_last_two_weeks': 2176, 'playtime_at_review': 42646, 'last_played': 1684121566}",english,"Solid, Fun, and satisfyingly challenging.",1683833401,1683833401,True,1,0,0.523809552192687988,0,True,False,False,True,
138131244,"{'steamid': '76561198327416410', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 7808, 'playtime_last_two_weeks': 7609, 'playtime_at_review': 3282, 'last_played': 1684512409}",english,virgin virginity,1683800346,1683800346,True,1,0,0.523809552192687988,0,True,False,False,True,
138108162,"{'steamid': '76561198882320070', 'num_games_owned': 28, 'num_reviews': 2, 'playtime_forever': 36282, 'playtime_last_two_weeks': 685, 'playtime_at_review': 36077, 'last_played': 1684094016}",english,good game but when sex santaclaus,1683748678,1683748678,True,1,1,0.523809552192687988,0,True,False,False,True,
138107099,"{'steamid': '76561199230968061', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 1638, 'playtime_last_two_weeks': 1638, 'playtime_at_review': 341, 'last_played': 1684522481}",english,супер хайп,1683746974,1683746974,True,1,0,0.523809552192687988,0,True,False,False,True,
138103876,"{'steamid': '76561198119741615', 'num_games_owned': 358, 'num_reviews': 1, 'playtime_forever': 61500, 'playtime_last_two_weeks': 0, 'playtime_at_review': 61500, 'last_played': 1681871531}",english,I like it alot.,1683742467,1683742467,True,1,0,0.523809552192687988,0,True,False,False,True,
138102930,"{'steamid': '76561198124414115', 'num_games_owned': 342, 'num_reviews': 34, 'playtime_forever': 9669, 'playtime_last_two_weeks': 1070, 'playtime_at_review': 9646, 'last_played': 1684455315}",english,terraria,1683741172,1683741172,True,1,0,0.523809552192687988,0,True,False,False,True,
138099624,"{'steamid': '76561198372949340', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 4800, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4800, 'last_played': 1670248059}",english,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☑ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☑ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☑ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☑ 8
☐ 9
☐ 10


Grab this review template here! 👉 https://vojtastruhar.github.io/steam-review-template/
",1683736372,1683736372,True,1,0,0.523809552192687988,0,True,False,False,True,
138096177,"{'steamid': '76561198127451899', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 12278, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12278, 'last_played': 1671477051}",english,"spent so much time trying to chop down a tree, 204 hours in I finally figured it out.",1683731732,1683731732,True,1,0,0.523809552192687988,0,True,False,False,True,
138064459,"{'steamid': '76561198061468949', 'num_games_owned': 53, 'num_reviews': 8, 'playtime_forever': 33282, 'playtime_last_two_weeks': 0, 'playtime_at_review': 33282, 'last_played': 1674913569}",english,Probably the highest value of fun:dollar ratio you can achieve on steam without a sale.,1683665616,1683665616,True,1,0,0.523809552192687988,0,True,False,False,True,
138059200,"{'steamid': '76561198284084233', 'num_games_owned': 69, 'num_reviews': 26, 'playtime_forever': 16201, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16201, 'last_played': 1682546169}",english,Youre a massive loser if you dont have this game at this point. Its literally Terraria.,1683657513,1683657513,True,1,0,0.523809552192687988,0,True,False,False,True,
138042784,"{'steamid': '76561198255987330', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 8311, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8311, 'last_played': 1682675866}",english,"This is one of the games of all time,
But their is no sex and i like sex cause sex feel good and i like to sex woman and woman like attention and money. I have neither because the Nurse takes my money like a hooker and the Angler waste my fucking time. 9/10, Add sex with Nurse and host an execution for the Angler.",1683633478,1683633478,True,1,0,0.523809552192687988,0,True,False,False,True,
138034539,"{'steamid': '76561198121855404', 'num_games_owned': 58, 'num_reviews': 11, 'playtime_forever': 7229, 'playtime_last_two_weeks': 4621, 'playtime_at_review': 4357, 'last_played': 1684518643}",english,"Наверное одна из лучших выживалок в которые я играл, похожие эмоции были от сабнатики и рафта , но эти однозначно веселее раз в 10",1683614526,1683614526,True,1,0,0.523809552192687988,0,True,False,False,True,
138030656,"{'steamid': '76561199180478172', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 6114, 'playtime_last_two_weeks': 3770, 'playtime_at_review': 3110, 'last_played': 1684470125}",english,i love men,1683604405,1683604405,True,1,0,0.523809552192687988,0,True,False,False,True,
138026767,"{'steamid': '76561199160532071', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 8382, 'playtime_last_two_weeks': 3811, 'playtime_at_review': 6513, 'last_played': 1684547658}",english,I spent the good part of 26 hours to get the cellphone and felt empty after but once i got the shellphone i feel as if my life has gotten progesivly better and now i fell like a new man However this game has made me cry for not being able to kill any hardode boss but after trying again and again i am still not able to kill anything i am noe in a perppetual stare of limbo wondern when the game wiull let go of my soul and let me live again alll in all 10/10 game,1683596140,1683596140,True,1,0,0.523809552192687988,0,True,False,False,True,
138024046,"{'steamid': '76561199075634196', 'num_games_owned': 3, 'num_reviews': 3, 'playtime_forever': 791, 'playtime_last_two_weeks': 791, 'playtime_at_review': 660, 'last_played': 1683864041}",english,gooodododo,1683590836,1683590836,True,1,0,0.523809552192687988,0,True,False,False,True,
138021439,"{'steamid': '76561198751201302', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1961, 'playtime_last_two_weeks': 1003, 'playtime_at_review': 1315, 'last_played': 1684494891}",english,very nice,1683585680,1683585680,True,1,0,0.523809552192687988,0,True,False,False,True,
138021207,"{'steamid': '76561199216346995', 'num_games_owned': 14, 'num_reviews': 1, 'playtime_forever': 8743, 'playtime_last_two_weeks': 1911, 'playtime_at_review': 8058, 'last_played': 1684539049}",english,"I think I'm gonna say it: I'm addicted.
I mean just look at my play time. That's not even too high in the grand scheme of things. I've seen people with up to 1,000.

If you love survival games, this game has got you covered. Countless hours of content await you here (trust me I'd know). The boss fights in this game are amazing as well, getting you to plan ahead and upgrade your gear before you can take them on. This game has SO many different things you can discover and provides a new experience every day. I'm still playing the first world I created at the time of writing this too.

I know it can't last forever but... it feels like it does. If you eventually run out of things to do on a world, there are different difficulties for you to try which change the game hugely and add tonnes of new loot (which will probably double my play time when I get to that haha). Oh by the way if you get stuck or want to craft something obscure that will take you 15 hours (looking at you Shellphone), check the Wiki! Its a great resource and there's a reason its built into the Title Screen.",1683585249,1683585532,True,1,0,0.523809552192687988,0,True,False,False,True,
138003447,"{'steamid': '76561198119592882', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 38664, 'playtime_last_two_weeks': 487, 'playtime_at_review': 38566, 'last_played': 1683785186}",english,The single greatest game ive ever played,1683559558,1683559558,True,1,0,0.523809552192687988,0,True,False,False,True,
137984845,"{'steamid': '76561199063004926', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 32253, 'playtime_last_two_weeks': 87, 'playtime_at_review': 32166, 'last_played': 1683686434}",english,"There is not a more worth it game to buy, I have a total of 1000 hours in Terraria (including tmod loader) and I can very easily say that this is one of favorite games of all time. You want an easy answer, buy the game, and here's why:

-The most replayable game on the market, I have done dozens of of playthroughs and it never gotten stale (partially from the class system, difficulty modifiers, and random world generation which can make each playthough different and interesting.) I'm gonna say it, its more replayable and definetly more bang for your buck than Minecraft, although those are just two factors.

-Cheap. 1/3 the price of great games like Minecraft while being just as good. You can make 10 bucks in 30 mins and though that hundreds of hours of fun.

-Multiplayer. Buy the game for a friend, you will have guaranteed fun, My first few playthoughs where with my siblings and friends and I still remember the fun we had.

-Modding. Finally getting tired of the game? Terrraria's modding scene is excellent and there as plenty of great Terraria mods worth more hours (may I suggest calamity ;)

so yeah the game is good",1683523192,1683523192,True,1,0,0.523809552192687988,0,True,False,False,True,
137979605,"{'steamid': '76561199388326844', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 9221, 'playtime_last_two_weeks': 1342, 'playtime_at_review': 9037, 'last_played': 1684200371}",english,"W
",1683511467,1683511467,True,1,0,0.523809552192687988,0,True,False,False,True,
137972661,"{'steamid': '76561199218275710', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4379, 'playtime_last_two_weeks': 757, 'playtime_at_review': 4022, 'last_played': 1683911334}",english,"good game lots of pixels
",1683499038,1683499038,True,1,0,0.523809552192687988,0,True,False,False,True,
137957079,"{'steamid': '76561199091245572', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 11612, 'playtime_last_two_weeks': 2, 'playtime_at_review': 11612, 'last_played': 1683479253}",english,Best game I've ever fucking played.,1683479274,1683479274,True,1,0,0.523809552192687988,0,True,False,False,True,
137944051,"{'steamid': '76561198427417885', 'num_games_owned': 18, 'num_reviews': 3, 'playtime_forever': 94712, 'playtime_last_two_weeks': 348, 'playtime_at_review': 94401, 'last_played': 1684545325}",english,good game ig,1683464137,1683464137,True,1,0,0.523809552192687988,0,True,False,False,True,
137919282,"{'steamid': '76561198250169322', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 14902, 'playtime_last_two_weeks': 893, 'playtime_at_review': 14009, 'last_played': 1684124358}",english,Great game and performs well on all devices.,1683427630,1683427630,True,1,0,0.523809552192687988,0,True,False,False,True,
137916068,"{'steamid': '76561198070632823', 'num_games_owned': 0, 'num_reviews': 33, 'playtime_forever': 3426, 'playtime_last_two_weeks': 2, 'playtime_at_review': 3426, 'last_played': 1683422206}",english,ta bueno,1683422260,1683422260,True,1,0,0.523809552192687988,0,True,False,False,True,
137915799,"{'steamid': '76561199243038729', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 5617, 'playtime_last_two_weeks': 1684, 'playtime_at_review': 4348, 'last_played': 1684110652}",english,Like 2d better Minecraft.,1683421743,1683421743,True,1,0,0.523809552192687988,0,True,False,False,True,
137915143,"{'steamid': '76561198364371537', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 16448, 'playtime_last_two_weeks': 1838, 'playtime_at_review': 14948, 'last_played': 1684010168}",english,"Terraria is a great game. The game is filled with content for various types of people. For example, there are countless bosses, items, enemies, and more for people who enjoy fighting in terraria, and thousands of blocks that can be used when building for more peaceful players. The bosses in this game are all very unique, difficult, and great. The game overall is very fun and is one of the best games to get a sense of adventure. There are classes within the game for if you want to be a melee based fighter, mage, ranged fighter, summoner, and more. There are countless options for what to do in the game, and you can almost never feel bored when playing. When you do beat the game, there are difficulties that can give harder bosses, new items, and a completely new and refreshing adventure. When you finish all of this, there are many great mods created by the community, making the game feel entirely different.",1683420633,1683420633,True,1,0,0.523809552192687988,0,True,False,False,True,
137908511,"{'steamid': '76561198943617602', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 2319, 'playtime_last_two_weeks': 1742, 'playtime_at_review': 928, 'last_played': 1684527924}",english,"Mate buy this game, it's like crack, but only costs 7 quid, and not thousands, and won't fuck up your brain, that much. Also the wiki is needed. READ THE DAMN WIKI!",1683410238,1683410238,True,1,1,0.523809552192687988,0,True,False,False,True,
